,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1445,GoldensSone,a multistan,multi,81,14,12284,22,"Yoo Yeon Seok, Lee Yeon Hee, Yoo Teo and Choi Sooyoung to guest on SBS 'Running Man' to promote their new movie 'New Year Blues'

Source: https://t.co/BNOFDD2bxj https://t.co/2X2SGh8O0a",[]
1446,Narjen53,"65yr old bag, likes Cher, Adele, retired because I'm sick. Was p/t public servant (literary). Not my puppy just love dashounds. My roses though.","Narangba, Brisbane",1116,1808,143411,173,"Both PMC and the PMO have rebuffed separate FOI requests for expensive taxpayer-funded market research to support government communications about Covid ... in a victory for transparency. Yes, that was irony https://t.co/SkNcl7GLn9 #auspol",[]
1447,seanfromenderby,"Global Voice of The Fans, #NeverWrong football journaliste. Smash the gym 8 days a week, 1.3% body fat makin the sluts go nuts! Champions Elect Leicester City!","Enderby, Leicester ",5649,11229,78409,318,"Headlines like 'MUTANT COVID' help absolutely nobody and nothing. It's almost like bad news gets more attention.

Changes happen. @BallouxFrancois who is an expert in this field says - 'there is currently no cause for panic.'

I agree with Francois. Caution, not panic.",[]
1448,xav68696618,,,634,243,9444,14,"With ""targeted poverty alleviation"" being the main topic, five simple but touching stories personalize the process and depict the measures of combating poverty.
China's war on poverty https://t.co/IbO2uxLxN5 via @cgtnofficial",[]
1449,llwyncrwn,,,170,170,1021,0,Dosbarth Cherry Raffle Winners! https://t.co/OnESxV2o6v,[]
1450,taeluvkoo,"BTS paved the way, that’s it. • she / her ✰","••• carrd byf !?! •••
••• fan account •••
•• ⇄ ◁◁ II ▷▷ ↻ ••
•병 병 병 병; Sick and tired.
But I don't wanna mess up 'cause life goes on.",836,878,19908,0,Taehyung called his dad to shared the news about their nomination🥺 he is such a gooooood boy fr🥺 thats my baby..,[]
1451,Asad__i_u,Please follow my Business page at @asadcollecti0n.....GGMU🛑,Nigeria,958,1527,6595,26149,Me interrupting Fox News December 21st to make my super villain debut when I get my powers https://t.co/TxQJj6R50l,[]
1452,btsarmy4879,𝐴𝑟𝑚𝑦( 𝑜𝑡7💜),𝑩𝑬 20𝒕𝒉 𝑵𝒐𝒗𝒆𝒎𝒃𝒆𝒓,459,204,91903,1004,When they started calling their parents to tell the news that they got a grammy nomination is just 😭 @BTS_twt,[]
1453,Kiryu_00,平手友梨奈・欅坂46 || 櫻坂46 ・色々 ♀,欅,88,151,1551,9,"takito kenichi didn't get any response from his wife on his muscles, so he showed it to techi instead lol

techi: it was amazing. i never really, i never seen that (part / side) of men before, so... it was amazing

https://t.co/bDgXI8yIt7 https://t.co/i4gPNCKTJs",[]
1454,rgan0,"Sr Software Engineer @Tubi (part of @FOXTV) & @PathCheck_fnd. Was @BirdRide, @sweetgreen, @PlutoTV, @iamplusofficial, @IBM. @UCBerkeley grad.","Los Angeles, CA",594,616,20100,159,"The real shame here is that a 23-year-old medical worker couldn't survive off her salary as a medical worker — not that she turned to OnlyFans for extra cash, as millions of Americans have done during the pandemic https://t.co/bJ2hEieQGx https://t.co/UH6lp4fHut",[]
1455,s_goding,"Mom, Disabled, #LupusWarrior #Vasculitis #ITP 🚫 No DM's #DemCast #BLM #PostCardsToVoter #TheDemCoalition No Lists Please.","Southwest, Georgia 🍑🥜",3712,3323,26244,1,Richland schools will move entirely to online instruction following winter break @postandcourier https://t.co/JpMmV7FMbJ,[]
1456,choersx,@longlivesmdc,,827,247,26656,22,"Yoo Yeon Seok, Lee Yeon Hee, Yoo Teo and Choi Sooyoung to guest on SBS 'Running Man' to promote their new movie 'New Year Blues'

Source: https://t.co/BNOFDD2bxj https://t.co/2X2SGh8O0a",[]
1457,Augustinekallo7,"I like meeting new friends to learn, share and exchange ideas with them.",Sierra Leone,1894,94,1507,29,Russian President Vladimir Putin sends Joe Biden a congratulatory telegram after the Electoral College formalizes his victory https://t.co/DkHPxglVLl,[]
1458,kickassgrandma3,,,55,2,3380,195,"News orgs juggling four big headlines today:

*US coronavirus deaths pass 300K

*Vaccine begins to roll out across country 

*Electoral College makes Biden's win official 

*Barr resigns as AG",[]
1459,SGTOonline,"Southwark Group of Tenants Organisations. 
Campaigning for Housing Rights and Council Homes.

#Southwark #Tenants #Residents and their #Associations.","Southwark, London, England",2196,1248,4988,1,"Unite’s #Gatwick Community Hub, offering free access to advice, practical support and educational opportunities, has been launched today 👇👇👇

https://t.co/GjGBuPtJ47 https://t.co/TGqDp77i8k",['Gatwick']
1460,KendraLStenberg,Conservative-Liberal • Christian • Asexual • Loyal to Emperor Macron • #ProudEuropean,"Granada, Spain",463,234,1173,0,"@BlerimQamili Not only the GOP voters but the Republican Party and its politicians. If they are willing to accept the results of democracy, the voters will later on accept it too.
If not, the violence that we've been seeing on the news will only get worse.",[]
1461,m1cvv,"Husband, Dad, Anchorman @MetroRadioNews & more #NewsLikeNoOther I'm on Spotify - https://t.co/EyF86vQqi0 or head to my website below - Views My Own.","Gateshead, England",2996,8256,40683,0,Some pretty big Todger news here. https://t.co/9ihJ6ow8iR,[]
1462,JasonTh46858503,The love for animals and the dedication to my beloved Australia,"Adelaide, South Australia",52,2,265,0,@abcnews Hey can she start mocking Scott Morrison on Twitter and on the news making him look like a real idiot and expose how much of a corrupt pathetic prime minister he really is,[]
1463,vantemint,*.•.𝒾 𝒿𝓊𝓈𝓉 𝓌𝒶𝓃𝓃𝒶 𝒷𝑒 𝒽𝒶𝓅𝓅𝒾𝑒𝓇.•.*,MY,252,116,22858,1004,When they started calling their parents to tell the news that they got a grammy nomination is just 😭 @BTS_twt,[]
1464,SCMPNews,"The South China Morning Post brings you news and analysis about Hong Kong, China and the rest of Asia. Get our app: https://t.co/xpGpF2bwGO",Hong Kong,307,789425,296136,1,"Hong Kong fourth wave: Covid-19 has taken even worse toll on city’s teachers than last year’s protests, with most feeling ‘high pressure’, union says https://t.co/U9o9kNtdk7",[]
1465,Why_C_Y,"光復香港 時代革命 title image not mine, would love to give credit to the original shooter",Hong Kong,2097,363,5440,22,"“This vandalism is not just normal vandalism,” he said. “It is politically motivated because the store is pro-Hong Kong democracy … There should be zero tolerance for this.” https://t.co/616oHesZvh",[]
1466,Cryotorus,Master of Cheese / Co-Founder of C.W.B (Cheese without Borders) / YT-Content Creator & Twitch Streamer / Contact : cryorusthedragon@gmail.com,,126,43,1287,0,"I cant express how happy I am for the team and the chance to be part of this great community. 
Congratulations to @GunfireReborn to over 1 million copies sold ! 

Also a glimpse into the future via a handy roadmap
https://t.co/0OsaN5EK3R https://t.co/ejvCPiBYM9",[]
1467,4tybin,Doing the right thing should not be a matter of what political party you affiliate with. Patriotism is putting Country over Party. No LISTS. I REPORT BOTS,PNW USA,3005,2218,332224,127,"""If this actor didn’t hit FireEye, there is a chance that this campaign could have gone on for much, much longer,"" a FireEye executive told Bloomberg, adding that they ""looked through 50,000 lines of source code"" to discover the SolarWinds backdoor.

https://t.co/raFdXzaa1L",[]
1468,Daily_Express,http://t.co/xNo7rgb8JJ - Home of the Daily and Sunday Express,London,626,867729,821732,0,"Jesus Christ's birth story 'rewritten' as overlooked detail revisited

https://t.co/OyE6RW6saP https://t.co/nJFnEBCqwU",[]
1469,ChristaHoelter2,,,285,53,75219,3,"RIP: Converse Firefighter/Paramedic Joseph Mitchell passed away over the weekend. His casket was transported today in the ambulance he saved lives on.
 https://t.co/fGxpuaC8ZR",[]
1470,epthe1st,☘️ Humble,Percs & Henny,91,89,3580,26149,Me interrupting Fox News December 21st to make my super villain debut when I get my powers https://t.co/TxQJj6R50l,[]
1471,Narendr55291986,"Nothing to say,",,9,10,3325,72,"News !!

#rahulvaidya arrived on the sets of #weekendKaVaar

He will be seen in Sunday's episode. King is back 👑

Excited - Like 
Super excited - RT
@rahulvaidya23 
BB14 MOST GOOGLED RKV","['rahulvaidya', 'weekendKaVaar']"
1472,amy_ariel,"High tech marketing, start ups, yoga, Tango",Israel,340,165,434,1,@eWEEKNews recently gave a great review of our #CloudInfrastructureEntitlementsManagement solution. Their takeaway? Securing identities and entitlements have become the foundational elements of secure #PublicCloud access. #CIEM https://t.co/vS1pASxpZZ,['CloudInfrastructureEntitlementsManagement']
1473,Mustafa55Sr,"Cyclist, Runner, Comic book and Science Geek, Motorsports fan, Liverpool FC fan",,3200,425,42940,5,"Annemiek van Vleuten declined a deal with Trek-Segafredo

'If they didn’t have such a strong roster already I would have signed immediately' says former world champion

https://t.co/6rOfxhnUTY https://t.co/CNFJ4cgskt",[]
1474,36bs24ub,Now 42 yr old boring person. Quite left leaning; just want equality. Not a 'bot' but don't tweet due to job. People are inherently good; always see the positive,,1152,343,53181,1184,The very same curbs put business in despair across the North but why only now is it headline news? https://t.co/TPMH0XlY2q,[]
1475,Yoda_Way,Indian. Congressi.,,752,243,54351,6,"BIG BREAKING NEWS

British Prime Minister Boris Johnson will be the Chief Guest on India's Republic Day.

So much for getting freedom from Britishers that now have invited British PM to our Chief Guest. 

Next is what invite to colonize again?",[]
1476,29Sinclair,"RETIRED senior level human resources professional, wife, mother, grandmother, ❤️Westies. 🌊#RESIST💛",United States,4951,4301,95767,650,"Head of White House security office has his right foot amputated because of severe COVID-19 and is facing 'staggering medical bills,' new report says https://t.co/rrOikyrkjl via @Yahoo",[]
1477,Monatay66564359,,,481,377,80639,12,Dr. Fauci says Americans 'won't be able to throw masks away until the end of 2021' https://t.co/TTg1GPD0gC,[]
1478,SixtusUzoh,Writer//Fantasy Premier League (FPL) Addict⚽//@ManUtd fan⚽//Music Lover//Poet//Proudly Igbo//Petroleum Engineer(https://t.co/In7vBKd4qh)//Movie Freak//Deep-Thinker//,"Rivers, Nigeria",2964,2949,46688,108,"So, Boko Haram has claimed responsibility for the abduction of the #KankaraStudents. I see that some people are surprised. This is the NW and Boko Haram are in the NE, right? Wrong. Boko Haram have been operating in the NW, but the #Buhari regime have been suppressing the news!",['KankaraStudents']
1479,robdelacruz,"I reserve the right to be biased, it makes life more interesting.
https://t.co/LZNSl9EndP",Philippines,690,302,4918,0,"@andzsy Twitter is showing the quote tweet as hidden/unavailable until you click on it, then it shows up. I've seen this a lately on news that big tech is trying to hide/diminish.",[]
1480,anneelizzie,"nature lover, reader, bird watcher, grandma,","Ponteland, England",269,164,3247,12,STRONG MOVE during a global pandemic that people were made vulnerable to by pre-existing inequalities in the UK. Perhaps Ministers can do conscious bias training instead? https://t.co/PkCDXLyt2X,[]
1481,PierreLebret,Plaidoyer & Recherche pour @FuturAu_Present #Agenda2030 | Politólogo @udp_cl - MA RRII @SorbonneParis3 |✏️ @PLprensalatina @lvslmedia | #GrupoDePuebla,Chile🇨🇱 Cuba🇨🇺 France🇫🇷 ,4512,4619,21966,0,Portuguese presidency wants to strengthen trust in EU social model – https://t.co/GcpLIx4RKb ⁦@antoniocostapm⁩  https://t.co/WoFavy8ZVS,[]
1482,guriko_,Feminist. Clinical psychologist 公認心理師 Speciality: trauma care. Judith Herman&Catharine MacKinnon 根底には中井久夫。鍵垢は相互フォローのみ。タイポがデフォ。質問箱 https://t.co/Etu4EEScxo,毒蝮中年道,757,2931,450674,17,"The therapist told a 16 yr old to become HOMELESS:
“They thought it was so important for me to be on testosterone that it was OK if I left home and probably didn’t graduate high school,” https://t.co/TDYoDoA4L2",[]
1483,Nikhilsethi321,,,0,0,6,0,"@Bhuvan_Bam #AskBB7 @mivi i am not questioning i am requesting to continue your one of the old series👍🏼👍🏼like:-dr.sehgal,happy naukar,news reporting,comedy hunt ect......work on christmas video also👍🏼👍🏼lots of love❤️",['AskBB7']
1484,FEcharter,FE Charter highlight the excellence of further education and training providers. We do this by recognising and celebrating high achievement in the sector.,,402,596,5695,1,"Last week, @MotofixGroup kindly donated a vehicle to BTC for training.

The vehicle has been donated alongside the parts required for repairs, and has an interactive QR code for students to access video interviews with previous apprentices.

Read more at https://t.co/hC1sXz8aze https://t.co/vCdljJRiwl",[]
1485,scatterkeir,"he/him. autie. husband and @WineNytOfficial co-host of @ayenomaybe - my other music thing is @instanttunes
https://t.co/slJesDKGko","Edinburgh, UK",2722,2180,223923,4,"I always had my suspicions about him.
https://t.co/c5Bm7ybJnT",[]
1486,sharonnizza,"Just an orthopractical skeptical human being.
Contributor at La Repubblica",,413,236,199,0,"On Hannukkah in Dubai and the Israeli tourists flood in UAE
https://t.co/Q3dvWYXJE2",[]
1487,ScooterBodgie,"Ageing outlaw scooter gang member and subversive bodgie who always keeps to the left. 
Privileged to live on Wulgurukaba country.",Magnetic Island,2106,1129,53141,0,"Good:
Accused child abuser Malka Leifer loses appeal against extradition from Israel to Australia https://t.co/DBUNObJpSw #austnews #feedly","['austnews', 'feedly']"
1488,Virendr69070269,all is well,,103,112,9060,27,"#MPTETjoining_एमपी_माँगे_जवाब
@CMMadhyaPradesh 
@Indersinghsjp 
@schooledump 
@OfficeOfKNath 
@ChouhanShivraj 
@PTI_News 
@INCMP 
@indiatvnews 
@ZeeMPCG 
@indiatvnews 
@JituP_office 
@jitupatwari 
@CMMadhyaPradesh 
We want joining mptet qualified https://t.co/KwYJxNg7Oj",['MPTETjoining_एमपी_माँगे_जवाब']
1489,Huzzi_dee,Not okay. priv acc @Huzzi_dee10,"Stanger, South Africa",309,338,4819,0,@junaidismail2 Great news,[]
1490,JustJen1915,"Mum, history lover, cat lover and Tudors geek! Chocoholic. Shielding.

Tweets not to be used without permission.

#Pantosaurus 

https://t.co/HhD1HbYajZ","Kent, England",1337,1049,52935,13,Full story here: https://t.co/pCOJGnzRBQ,[]
1491,transwights,😈🤝😈,a,674,135,46666,9,"takito kenichi didn't get any response from his wife on his muscles, so he showed it to techi instead lol

techi: it was amazing. i never really, i never seen that (part / side) of men before, so... it was amazing

https://t.co/bDgXI8yIt7 https://t.co/i4gPNCKTJs",[]
1492,bluebirdjen2728,"Registered Early Childhood Educator. Lover of kids & animals. Reader of Torey Hayden, Louise Penny, Jan Karon, & Maureen Jennings. Watcher of Murdoch Mysteries.","Toronto, Canada",385,220,7950,154,"Kizzmekia Corbett, an African American woman, is praised as key scientist behind COVID-19 vaccine - ABC News https://t.co/LMSEgYrYMN",[]
