,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
2416,iceprinceyoshi,yg stan 24/7,,457,162,2511,0,Hey i love u💙 @treasuremembers https://t.co/VPYyZTaeZq,[]
2417,LaurielaurzzX,Capricorn ♑️ ll,"Kampala, Uganda",265,310,2436,1776,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
2418,QueenAdunbarin,"pretty Jesus baby, ACCA in view, Economist",,360,346,39299,50,"53k tweets and it's just mid-day 👏 Elites I love this energy 🔥🔥, we are getting ginjusted for tomorrow's homecoming 💃💃
#EricaXKukusHairAd #EricaXKukusHairAd https://t.co/6OBqht9ADl",[]
2419,agustd_twts,for: #YOONMIN • ao3: dragonyoongi • nsfw • fan account,25 | she/her | bts exo mamamoo,169,5632,104700,0,@xxminie i love your style,[]
2420,saiiboz,《 #FUYUHIKO : hajime please shut up or or ill kiss u》•they/it/cin/pup/byte/she,14 | uk ,433,320,6492,0,i think it would be swaggers if dr2 love suite😊,[]
2421,TomJordan21,AFC Bournemouth fanatic @afcbpodcast & passionate about all things Mental Health @cherriestalking ❤️🍒,Bournemouth,472,2024,65257,0,Looking forward to seeing ‘Rocky’ tonight &amp; showing him some love. Just hope he has an off night. #afcb #Chairboys https://t.co/JnkWd1xegw,"['afcb', 'Chairboys']"
2422,SariaSlays_,"Twitch Partner who loves Irn Bru and Soulsborne.
@RageClubTwitch team Founder ☠️ | she/her ✨ Business enquiries: sariaslays@ggtalentgroup.com 💌","Scotland, UK 🏴󠁧󠁢󠁳󠁣󠁴󠁿",878,4644,17393,0,"@TomMarett @DontRachQuit Glad you enjoyed it! Love Bloodborne, even if it put me through hell 😂",[]
2423,sexualknjj,“Live your life full of ‘oh wells’ then ‘what ifs’,24,25706,25228,171603,0,WHOA YOU’RE SO TALENTED LOVE 😻😻 https://t.co/9VIH1Bp9rT,[]
2424,Soraya38091154,,,18,5,2966,753,"“Yup, and I love you guys a lot. I love you guys, you guys mean everything, everything to me, because without you guys I’ll be just nothing, nobody would probably would even care (about me)...”

I love you 😢 @JacksonWang852 https://t.co/HMAQhX21hx",[]
2425,__slicckk,,"Queens, New York",394,427,1295,4301,i really love eating pussy 🥺,[]
2426,love_berrie,$divi768,hell,12,56,13181,92,"TAEYEON's 'What Do I Call You' has just received a Gold Certificate on QQ Music in just 1 hour and 29 minutes of release 🇨🇳

#TAEYEON_WDICY 
#태연_왓두아이콜유_오늘발매
@GirlsGeneration https://t.co/Kp3a1VV48p",[]
2427,rsln_nikol,☁️,,277,326,926,0,self love without self-awareness can be toxic too.,[]
2428,challengeagents,"the challenge •• big brother •• #1 nany stan 🗣 other faves: kailah, davonne, ashley, amanda, marie",,95,56,102,0,@nanysnoodles finding out they’re like best friends just made my night. love that for them,[]
2429,glowtoads,"i'm sully! all pronouns, desi, 22. if you're looking for frogs, you've come to the right place. ♡ @wayvlesbian & @krisirex ♡",,210,276,4848,0,@xSincosite EXACTLYYYYY i love you and kris for talking about this i feel so enlightened,[]
2430,hopeskylight,#방탄소년단: borahae,she,437,550,37596,397,namjoon wanting hotteok and instantly also getting it for his boys is the BEST type of love,[]
2431,jamesat72613898,Just a normal guy who like normal things into my gaming dm me if you want to know more. I don't own any pictures. I retweeted only hot women so hope you like.,,560,197,5154,0,@holly_hart_xx You look it love to be nawty with you over and over again xxx,[]
2432,memer_gujju,Just for the fun of it.,,536,541,12601,0,@Mr_Platonicc @ArvindKejriwal 😂😂😂😂😂😂😂😂 platonic love,[]
2433,sidharth_shu,I Me Myself,,6,4,127,0,@sidnaazforlif Aww see I only love you.,[]
2434,morolswediu,"I am a bot, develop by @jinnatul_md, to retweet #nodejs OR #javascript OR #100daysofCode

If you like, Give a star ⭐: https://t.co/TzOX0BoL86","Dhaka, Bangladesh",3,167,17795,14,"@chantalsimonato @sminaev2015 @FriseSally @angelicagallegs @YukariKingdom18 @mhall55nine @eoff_sylvia @semicvet50 @BrindusaB1 @PasqualeTotaro @dianadep1 @yebosfaye @Biagio960 @agustin_gut @monicasloves @huskorkut @scastaldi9 @torillo59 @albertopetro2 @piotr408 @Jilliemary @DuckLemon @francescofrong2 @ejlazar @nieuwemarlean @LuisaM56_ @duckylemon @longsight9a @EricJSwensson @marienassar_ @marmelyr @maluisa_3 @rightwingleo2 @MojoBag4U @rosmarie1291 @peac4love @ersu1880 @marie_nassar Save nature
#GoodVibes
#AI #ML #BigData #cloud #IoT #HPC #robotics
#climate #marine #ecology #biodiversity #plasticfree #100DaysOfCode #301DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #AWS #Artist
Arnab💐 🙏 #f4f #love #pets #fish #ArtistOnTwitter https://t.co/Dk6VL4LeIK",[]
2435,Ariane_LoVe_BTS,"✨#ENDviolence✨Proud BTS ARMY ⟬⟭✨
I stan @BTS_twt only✨BTS will be the first and last group that I will stan✨OT7✨💜Tae Biased💜✨A college student✨",Bangtan's Land ,785,302,151454,280,"“Amazing, so it does happen eventually.” 🥺💜 @BTS_twt https://t.co/ateZrPlHbR",[]
2436,whippedforjay_,☁ @taetaeluvme_ || she/her || a multi||~Starlight that shines brighter than the darkest night,Neo City,585,488,5114,93,i love bts so much they deserve the whole world,[]
2437,ZillahBethell,THE SHARK CALLER (@Usborne 2021) Illustrated by Saara Soderlund. Pre Order at https://t.co/3fBBr3CeIP… or https://t.co/WFkvUWpLgE Rep'd by @JuliaChurchill,Wales.,1546,1400,2795,0,"@KevC46 @Usborne @a_reflective @oldbarnbooks @katyabalen @KidsBloomsbury What an incredibly neat desk you have, Kevin. I love the baked beans can for your pens! And what beautiful books. I must add Boy, Everywhere to my list.. So many books, so little time! X",[]
2438,sbadabambam,"#JOSHUA: sunday, morning☀️💎 #GOT7: seven or never💚👑 • 140820 Chris noticed me🐺 • multi⚡fan account⚡she/her",EXO PLANET ,566,405,21365,11334,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
2439,ilywjs_,☁️🌷 ; @JacksonWang852 / 𝗜𝗜𝗜 / ft.การบ้านล่าสุด,,360,265,5418,11334,"GOT7 MONOGRAPH &lt;Breath of Love : Last Piece&gt; EP.05
https://t.co/a1p7ch1efZ

YouTube https://t.co/z7CjZnjbkX
MelOn https://t.co/FJ2uTSU2lP
Vibe https://t.co/A43CkUyDoq

#GOT7 #갓세븐 @GOT7Official
#IGOT7 #아가새
#GOT7_BreathofLove_LastPiece
#GOT7_Breath
#GOT7_LASTPIECE https://t.co/uU4FopVDey",[]
2440,JaaySmooove,i aint shit but you knew that already 🤷🏾‍♂️,619✈️702,987,1473,84580,1,"I love how Twitter is my own little blog, news, and porn site all in one 🥲",[]
2441,thickassyonnaa,I never really cared. 11/22♐️ BBW💦,,342,503,2948,0,Drives me crazy 😩😩😩😩 i love it https://t.co/OyEDe0n0yp,[]
2442,_beauTAE_,bts 💜 [fan account],,950,99,72528,17895,i am so in love with taehyung ♡︎ https://t.co/xQtpy6L9Kt,[]
2443,BWallace1980,,,2144,400,461965,0,Enter to #win a $25 Visa gift card and product #coupons for #LittleBites on @2kidsandacoupon  https://t.co/QyrMSIifNF,"['win', 'coupons', 'LittleBites']"
2444,btsareilleguys2,:),,460,263,104598,6371,bisexuals be like 'I CANT-' cant what? cant tell the difference between platonic and romantic love??,[]
2445,robinsemsempriv,"semsem's private

Quei baci più non scorderò",,25,20,13,0,"Tell me that you love me more than hate me,
All the time
And you're still mine",[]
2446,frmjnlnn,yg stan 💜🤍 • intuitive tarot reader • diviner • || • I translate when I feel like it • ||🌙🔮 Spirituality & Tarot: @bluemooninsight,"Los Angeles, CA",272,2476,262316,0,"@ThatOneEver Ohh okay, so slow start~ aight thanks for the heads up.

And well, as you have followed me long enough, I obvs do love magic hahaha THANK U AGAIN",[]
2447,alistairlovebot,SHABBAT SHALOMO | icon by @wrdencmndr,bee • wv • they/he • 20,288,1585,250632,0,"""the man could cause a scene standing quietly in the middle of an empty room"" god i love dorian",[]
2448,ShamekaJanai,Live in the moment.,Helena✈Conway📍Jonesboro,842,1793,54173,3470,“we will figure it out together” is a love language,[]
2449,adorkableHyuk,"404; annoyingly cute like @AllRiseSilver
                               ✨not really a sunshine to @mrshyukj 🌙",,416,245,18282,0,@syflvsj @dptjd1106 @unicorndxisies Cause what if I never love again?,[]
2450,aborddelimpala,Her/ѕнe. Freɴcн. @jarpad ιѕ мy ѕυɴѕнιɴe. @JensenAckles ιѕ мy pαтroɴυѕ. #GιғMαĸer #ProfessionalFangirl #Walker #SoldierBoy,Jared Padalecki's dimples,193,14181,174999,0,Anonyme a dit : Hi. I love you. Thank you for being jared and jensen equal. I can't believe they're are people who like jensen and hate jared??? Like can you imagine? That could never be me.... https://t.co/dmtm0IflEx,[]
2451,squuishy,she/her | shitty artist | 💥𝙁𝘾𝙆 𝙉𝙕𝙎/𝘽𝙇𝙈💥 | animal friend | fat insecure bitch | 💗💛💙 | @ruggepfnuesel 💘,Switzerland,257,182,3551,0,"new life motto: 
life is short but snakes are long
can't wait 'til I live on my own and adopt more snakes 💖 I love these creatures so much",[]
2452,catsoune_,@Strabiscotte 🤍 † 🕊 Jésus / @sanbenito,Roméo. 🤎,606,928,159911,1831,I want my children to grow up seeing what real love is between two people.,[]
2453,Tangie_Badd,,georgia,4923,4463,99610,447,No women should be taught that love is how much shit you can tolerate from a man.,[]
2454,ShynotChwe,"Resentment, anger, and humiliation.",,403,86,3505,0,Who the hell is willing to defy the mighty Donghyuck? lol i love him naaaaa https://t.co/5FkM4ycb11,[]
2455,McCarthyOwen1,"Sports, Politics, Faith",,812,178,1989,322,"My dearest friend walked with me to get married. I walked with him a few years later. He worked and grew together. 18 years.

On Friday he comforted us. On Saturday, he lost his wife and children. Everything that meant anything.

Please keep the ones you love in prayers.",[]
2456,Chon1athorn___,A funny-kinda organism.💓Kingdom Animalia #TheMidnight and #Anime are quintessential. Proud #Ahgase & #NoMCUNoMe. Was @BB_4_PP. Brother of @Chonlatee___ ズドン!🥦,Abyss...He/Him|🌴🐰👑🍑🌙🐍🐜,2027,556,24983,1803,"""failure is normal. along the path towards your goal, there'll always be something trying to block you, but you just gotta keep walking. there might be million reasons for you to give up, but 1 reason for you to keep going is enough which is you love doing it"" - Jackson 
🥺🥺🥺🥺",[]
2457,NAMJINGODTIER,"#NAMJIN: you had tough days? yes, whenever you're not with me ⁠| 🤡 | OT7 | ・し・ | 아미 | ⟬⟭ ♥︎ ⟭⟬ | december is offically NAMJIN MONTH | backup acc @keiyhyungiee",ⁱ ᵐⁱˢˢ ᵇᵗˢ,4017,2141,82754,3467,yoongi’s love for the members - a heartwarming thread: https://t.co/bmXSX40IDF,[]
2458,opssludo,#HARRY: we'll be alright ♡ @dfwybxhome,"🏡𝗰,𝗺²,𝗳𝗶𝗿𝗲𝗽𝗿𝗼𝗼𝗳",1192,1293,12278,0,put a little love on me https://t.co/oojD9SAe6L,[]
2459,Bradninchfellow,Rehashing other people’s smart ideas since 1688. All views my own.,United Kingdom,228,16,1311,0,"@earnest_rs @crowder @ElieNYC @nberlat So you oppose all rules. Because they are authoritarian right? So there should be no laws to prevent racism because to do otherwise is authoritarian?
There will always be power relationships. What matters is that power is exercised with love and care. And it is in most families.",[]
2460,wonkiluvr,✨multi✨ she/her 😇✨ 6TEEN,,165,82,1644,0,@kswflirt i love you too !!  https://t.co/U1caKjXG0T,[]
2461,dimenzyion,it can't always be the same.,,538,54,9059,737,i love jisung’s eyes and i miss jeongin’s braces :] https://t.co/CJcusGcIsy,[]
2462,andreilsoul,arbores loqui latine,she/her,194,41,597,1103,thank you a lot a lot for the love on Easy 2.0. not to be so cheeseball but i legit wake up every day and can’t believe you guys make this my jobbbbbb lol like it’s psycho. Thank you. Hope we get to tour soon. Anyways love you bye https://t.co/lxVPvKbcBe,[]
2463,julianomadto,Paradis retrouvé. 🌻💗,,1,0,2,0,"To love you is to honor, to serve you is to be honest, and to appreciate you is freedom.",[]
2464,ddongbyullie,MAMAMOO world domination ✊ / Stream Aya ➡️ https://t.co/HIcdPIppIT / Genshin Impact players follow me on @_iceboii,"190223, 190831💚",488,20968,421486,554,"MOST STREAMED 2019 GIRL GROUP SONGS ON MELON:

#1 DALLA DALLA (146M)
#2 Psycho (136M)
#3 HIP (129.9M)
#4 FANCY (129.3M)
#5 Kill This Love (106M)
#6 Violeta (83M)
#7 gogobebe (77M)
#8 Feel Special (76M)
#9 ICY (63M)
#10 SSFWL (49M)
#11 Sunrise (45M)
#12 LION (43M)",[]
2465,adnoarp,,,938,1140,42162,1094,"Ohh okay, I will start to love myself even more https://t.co/hbTvIYcl50",[]
2466,sonikatm,BTS|| Army|| K-pop|| Kdrama|| IFB ASAP|| ANIMAL LOVER||💜 I purple you 💜 she/her,India,1285,766,3208,0,@sexccjk Bts love @sonikatm,[]
2467,xkim__a,Follow @conxfdnt,,46,32,1430,6,Justin posted and deleted this lmao I love him❤🤣 https://t.co/5vXR8n4CLo,[]
2468,RupeeVon,"Naughty little ginger kitty.
expert fly killer.
lives with two monkey slaves.
Dislikes politics.
I don't have a bank account,so don't ask me for money.","Yorkshire, United Kingdom",2094,5867,44567,0,"@Sherrydp105 Nothing like a good nibble, Sharon.
Sending love.
RupeeXXX ❤️❤️❤️",[]
2469,bluezed2003,Dexter! The love of my life. ❤️🐕🐾🌈 22 Jan 09 - 17 Dec 18. Braxton! 27 Nov 18 my new life’s love ❤️🐕,"Canberra, Australia",516,2335,124167,1,"This is Ezra, he doesn't give out to much love, but tonight he needed to snuggle, and I always like to snuggle https://t.co/jQUVT3vNKh",[]
2470,HBShanks16,22 Aquarius (He/Him) I Poly Amorous I Plant-Based l Supporter of All Creatives l People-Focused l Tarot Reader l Anime l Bay Area Based-N-Bred l,Bay Area,2468,700,73983,6371,bisexuals be like 'I CANT-' cant what? cant tell the difference between platonic and romantic love??,[]
2471,lucia03fg,me da pereza,,139,110,1941,312,Love this! https://t.co/zXL6TcJJ7o,[]
2472,prateekmalav8,,"Kota, India",138,93,6809,13,"I love seeing RKV happy.. And jab se enter hua hai he's making everyone laugh and entertaining them. 

KING RKV IS BACK

Rt if you agree",[]
2473,Tapar175,,,485,106,16820,266,"The woman who was detained under UP's 'Love Jihad' law is saying she had a miscarriage/forced abortion in custody.

Why is SC not taking suo-motu cognizance in this case?

SC has time to hear Kamra's contempt cases but no time to quash this fascist law?

https://t.co/JzVo39zFlX",[]
2474,Goldenfairygyu,ril's | OT13 💎 | 민원 팬들 | MINWON FAIRY | Fan Acc @pledis_17 💚💜🐶😼 | Part of Istrimeanie99 | BXB AREA 🔞.,indonesia.,588,423,23325,0,I love yellow 💛 https://t.co/USey0RCVbA,[]
2475,ojkobs,🇳🇬 @sixers,"London, England",3037,3174,33706,1779,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
2476,ZayaniSol,"Afro-Caribbean Brujá, Professional Doula, Honey Jar Conjurer, THC Creator and Owner of ”At the Botánica”atthebotanica@gmail.com ($5 to DM) She/Ella",East Coast,115,1651,7127,4,"RESTOCKED UNTIL 12/19

22 Mojo Bags of Love Rice Left
$26
(Shipping Included in price)*

atthebotanica@gmail.com https://t.co/MNjcMeqGPj",[]
2477,ALIFFALEX95,Editor from Malaysia. VEGAS Pro Software influencer.,Malaysia,184,260,24535,0,Lion Cubs Are Introduced To Their Father | Predator Perspective | Love N... https://t.co/sUb8KsFdJj via @YouTube,[]
2478,staycixs,please stop announcing irene is mean everyday... i’ve seen it... i enjoy it,any pronouns • 20+,123,144,5427,0,SO CUTE I LOVE UUUUUU https://t.co/o9RMZOudeA,[]
2479,Agotgamee,"Brooklyn, NYC🇩🇴🇯🇲","Brooklyn, NY",41,6,124,174,This year really taught me that love isn’t enough. You could love someone with every fiber in your being but when you deserve more/better you gotta leave for the sake of your sanity.,[]
2480,littleuturi,jeon jungkook is the longest charting korean soloist in billboard world digital sales with my time and euphoria,she / her ♥ 이십 일,80,83,435,0,look at my pretty best friends :( ♥ i love them a lot i hope they are the happiest everyday https://t.co/PRxtYZupV0,[]
2481,ScribeShah,"Founder: eNewsroom India I @enewsroomindia I Worked: @ChinaDaily I @dna I @ians_india I @ttindia
Bylines: @AJEnglish I @RealRediffCom Old School Journalist",Kolkata/Giridih,542,1087,12570,678,"Moradabad love jihad case: Woman says that she has suffered miscarriage. She wants her husband and brother-in-law to be released by @Uppolice 
@Benarasiyaa https://t.co/xJ80d3kIrU",[]
